,X1,X2,pearson_abs,pearson_dir
2011,creatinine_max,nbpm_min,0.03598007103385283,-1.0
2392,potassium_min,heart_rate_min,0.03595380810297824,-1.0
416,heart_rate_min,potassium_min,0.03595380810297824,-1.0
2857,lactate_min,temperature_max,0.035953686249487714,1.0
653,temperature_max,lactate_min,0.035953686249487714,1.0
2934,lactate_max,temperature_max,0.03587054625045687,1.0
654,temperature_max,lactate_max,0.03587054625045687,1.0
5050,dopamine,po2_min,0.035836273432491655,-1.0
3530,po2_min,dopamine,0.035836273432491655,-1.0
42,n_stays,ph_max,0.03581828005226642,-1.0
3234,ph_max,n_stays,0.03581828005226642,-1.0
2606,sodium_min,dopamine,0.03575646284820398,-1.0
5038,dopamine,sodium_min,0.03575646284820398,-1.0
2675,sodium_max,admission_type_surgical_same_day_admission,0.0357175465789941,-1.0
4423,admission_type_surgical_same_day_admission,sodium_max,0.0357175465789941,-1.0
1495,platelet_min,potassium_max,0.03564136444771923,1.0
2483,potassium_max,platelet_min,0.03564136444771923,1.0
200,suspected_infection,po2_max,0.035615087221094646,1.0
3544,po2_max,suspected_infection,0.035615087221094646,1.0
3021,magnesium_min,spo2_max,0.03558963971978207,1.0
1425,spo2_max,magnesium_min,0.03558963971978207,1.0
1965,creatinine_min,magnesium_max,0.03550855109958103,1.0
3105,magnesium_max,creatinine_min,0.03550855109958103,1.0
1549,platelet_max,nbpm_min,0.03542615940765604,-1.0
713,nbpm_min,platelet_max,0.03542615940765604,-1.0
3351,pco2_min,magnesium_max,0.0353431183679061,-1.0
3123,magnesium_max,pco2_min,0.0353431183679061,-1.0
4234,admission_type_eu_observation,abpm,0.0352747247032427,-1.0
5906,abpm,admission_type_eu_observation,0.0352747247032427,-1.0
114,anchor_age,lactate_min,0.03526944395298264,-1.0
2850,lactate_min,anchor_age,0.03526944395298264,-1.0
1621,bun_min,height_chart,0.035112640487788664,1.0
329,height_chart,bun_min,0.035112640487788664,1.0
4343,admission_type_observation_admit,potassium_min,0.035111125983978926,1.0
2443,potassium_min,admission_type_observation_admit,0.035111125983978926,1.0
5829,abpd,admission_type_eu_observation,0.035051683496045045,-1.0
4233,admission_type_eu_observation,abpd,0.035051683496045045,-1.0
5752,abps,admission_type_eu_observation,0.0350363728602092,-1.0
4232,admission_type_eu_observation,abps,0.0350363728602092,-1.0
5436,dobutamine,po2_max,0.034902334162473014,-1.0
3612,po2_max,dobutamine,0.034902334162473014,-1.0
2837,wbc_max,dopamine,0.03488397531656352,1.0
5041,dopamine,wbc_max,0.03488397531656352,1.0
975,nbpd_max,admission_type_direct_emer,0.03486373937756927,-1.0
3939,admission_type_direct_emer,nbpd_max,0.03486373937756927,-1.0
3093,magnesium_max,nbps_min,0.03485205561611193,1.0
1041,nbps_min,magnesium_max,0.03485205561611193,1.0
3645,gcs_min,creatinine_max,0.034839226835885535,-1.0
2049,creatinine_max,gcs_min,0.034839226835885535,-1.0
4977,gender_m,urineoutput,0.03469098964610658,1.0
3837,urineoutput,gender_m,0.03469098964610658,1.0
596,temperature_min,admission_type_surgical_same_day_admission,0.03467770265360705,-1.0
4396,admission_type_surgical_same_day_admission,temperature_min,0.03467770265360705,-1.0
951,nbpd_max,glucose_min,0.03460012783934011,1.0
2091,glucose_min,nbpd_max,0.03460012783934011,1.0
2658,sodium_max,magnesium_max,0.03446413470600848,1.0
3114,magnesium_max,sodium_max,0.03446413470600848,1.0
569,temperature_min,bicarbonate_max,0.034407025492066805,1.0
2317,bicarbonate_max,temperature_min,0.034407025492066805,1.0
1526,platelet_min,ventilation_status_trach,0.034388964128231315,1.0
4870,ventilation_status_trach,platelet_min,0.034388964128231315,1.0
1056,nbps_min,admission_type_ew_emer,0.03438834599805108,-1.0
4248,admission_type_ew_emer,nbps_min,0.03438834599805108,-1.0
2677,sodium_max,ventilation_status_highflow,0.034353321847938115,-1.0
4577,ventilation_status_highflow,sodium_max,0.034353321847938115,-1.0
3755,sofa,ventilation_status_highflow,0.034323208249987684,1.0
4591,ventilation_status_highflow,sofa,0.034323208249987684,1.0
3460,pco2_max,albumin,0.03431046321493631,-1.0
5588,albumin,pco2_max,0.03431046321493631,-1.0
5506,milrinone,magnesium_min,0.03426326631496858,1.0
3074,magnesium_min,milrinone,0.03426326631496858,1.0
267,weight,wbc_max,0.03411234686648269,1.0
2775,wbc_max,weight,0.03411234686648269,1.0
4491,admission_type_urgent,creatinine_min,0.034082064516463534,1.0
1983,creatinine_min,admission_type_urgent,0.034082064516463534,1.0
1388,spo2_max,suspected_infection,0.0339612720527911,-1.0
172,suspected_infection,spo2_max,0.0339612720527911,-1.0
5396,dobutamine,heart_rate_max,0.033905213243940406,1.0
532,heart_rate_max,dobutamine,0.033905213243940406,1.0
384,height_chart,abpm,0.033892068587064915,1.0
5856,abpm,height_chart,0.033892068587064915,1.0
3941,admission_type_direct_emer,nbps_max,0.033890117460435264,-1.0
1129,nbps_max,admission_type_direct_emer,0.033890117460435264,-1.0
4881,ventilation_status_trach,bicarbonate_max,0.033756721967405756,1.0
2373,bicarbonate_max,ventilation_status_trach,0.033756721967405756,1.0
5408,dobutamine,spo2_max,0.03375663247939888,-1.0
1456,spo2_max,dobutamine,0.03375663247939888,-1.0
3677,gcs_min,admission_type_urgent,0.033725049475612785,-1.0
4513,admission_type_urgent,gcs_min,0.033725049475612785,-1.0
5702,abps,height_chart,0.03369775716735716,1.0
382,height_chart,abps,0.03369775716735716,1.0
383,height_chart,abpd,0.033697247097553035,1.0
5779,abpd,height_chart,0.033697247097553035,1.0
505,heart_rate_max,pco2_min,0.03369528186704733,-1.0
3317,pco2_min,heart_rate_max,0.03369528186704733,-1.0
3398,pco2_max,nbpm_max,0.03364747677411545,1.0
814,nbpm_max,pco2_max,0.03364747677411545,1.0
5665,bilirubin,pco2_max,0.033569931189942566,-1.0
3461,pco2_max,bilirubin,0.033569931189942566,-1.0
5009,dopamine,height_chart,0.03350803227445225,-1.0
373,height_chart,dopamine,0.03350803227445225,-1.0
3451,pco2_max,ventilation_status_trach,0.03346232925572607,1.0
4895,ventilation_status_trach,pco2_max,0.03346232925572607,1.0
4124,admission_type_elective,pco2_min,0.03341731070062947,-1.0
3364,pco2_min,admission_type_elective,0.03341731070062947,-1.0
5259,phenylephrine,calcium_min,0.033395512892062926,-1.0
1839,calcium_min,phenylephrine,0.033395512892062926,-1.0
2299,bicarbonate_min,epinephrine,0.033305858807127345,-1.0
5111,epinephrine,bicarbonate_min,0.033305858807127345,-1.0
376,height_chart,phenylephrine,0.03328998962611231,1.0
5240,phenylephrine,height_chart,0.03328998962611231,1.0
3274,ph_max,magnesium_max,0.033278339630660986,1.0
3122,magnesium_max,ph_max,0.033278339630660986,1.0
2845,wbc_max,bilirubin,0.03325630805743173,-1.0
5657,bilirubin,wbc_max,0.03325630805743173,-1.0
3269,ph_max,wbc_min,0.03320944523432053,-1.0
2737,wbc_min,ph_max,0.03320944523432053,-1.0
4511,admission_type_urgent,po2_min,0.03318110154339403,-1.0
3523,po2_min,admission_type_urgent,0.03318110154339403,-1.0
5333,vasopressin,platelet_max,0.03317746276860326,-1.0
1609,platelet_max,vasopressin,0.03317746276860326,-1.0
1921,calcium_max,bilirubin,0.0331422661603994,1.0
5645,bilirubin,calcium_max,0.0331422661603994,1.0
4105,admission_type_elective,calcium_max,0.03306286106960841,-1.0
1901,calcium_max,admission_type_elective,0.03306286106960841,-1.0
3376,pco2_min,dopamine,0.03300987508351071,-1.0
5048,dopamine,pco2_min,0.03300987508351071,-1.0
2767,wbc_min,albumin,0.03299308681358995,-1.0
5579,albumin,wbc_min,0.03299308681358995,-1.0
4972,gender_m,pco2_max,0.0329713540133991,1.0
3452,pco2_max,gender_m,0.0329713540133991,1.0
4534,admission_type_urgent,phenylephrine,0.032960753320828,1.0
5294,phenylephrine,admission_type_urgent,0.032960753320828,1.0
4412,admission_type_surgical_same_day_admission,calcium_min,0.032923626697806505,1.0
1828,calcium_min,admission_type_surgical_same_day_admission,0.032923626697806505,1.0
5395,dobutamine,heart_rate_min,0.032903794266893806,1.0
455,heart_rate_min,dobutamine,0.032903794266893806,1.0
378,height_chart,dobutamine,0.032874780062344074,1.0
5394,dobutamine,height_chart,0.032874780062344074,1.0
1679,bun_min,ventilation_status_oxygen,0.03287168924693604,-1.0
4795,ventilation_status_oxygen,bun_min,0.03287168924693604,-1.0
4578,ventilation_status_highflow,wbc_min,0.03283643273432866,1.0
2754,wbc_min,ventilation_status_highflow,0.03283643273432866,1.0
5081,dopamine,abpm,0.03278212127502217,1.0
5917,abpm,dopamine,0.03278212127502217,1.0
737,nbpm_min,pco2_max,0.03268292411225942,-1.0
3397,pco2_max,nbpm_min,0.03268292411225942,-1.0
5522,milrinone,admission_type_ew_emer,0.03267762342513957,-1.0
4306,admission_type_ew_emer,milrinone,0.03267762342513957,-1.0
1016,nbps_min,rr_min,0.032542054247888315,1.0
1168,rr_min,nbps_min,0.032542054247888315,1.0
5149,epinephrine,norepinephrine,0.03253105531731631,1.0
5225,norepinephrine,epinephrine,0.03253105531731631,1.0
315,height_chart,temperature_min,0.032492641099758746,1.0
543,temperature_min,height_chart,0.032492641099758746,1.0
208,suspected_infection,admission_type_eu_observation,0.03246676617985994,-1.0
4160,admission_type_eu_observation,suspected_infection,0.03246676617985994,-1.0
4723,ventilation_status_noninvasivevent,creatinine_max,0.03242276216975273,1.0
2063,creatinine_max,ventilation_status_noninvasivevent,0.03242276216975273,1.0
2237,bicarbonate_min,height_chart,0.03235737118885373,1.0
337,height_chart,bicarbonate_min,0.03235737118885373,1.0
2579,sodium_min,lactate_max,0.03235381993510958,-1.0
2959,lactate_max,sodium_min,0.03235381993510958,-1.0
2654,sodium_max,wbc_max,0.032208013630254155,1.0
2806,wbc_max,sodium_max,0.032208013630254155,1.0
5400,dobutamine,nbpm_max,0.032157329529445486,-1.0
840,nbpm_max,dobutamine,0.032157329529445486,-1.0
4574,ventilation_status_highflow,potassium_min,0.032078078243308564,-1.0
2446,potassium_min,ventilation_status_highflow,0.032078078243308564,-1.0
4646,ventilation_status_invasivevent,creatinine_max,0.03207668739455378,-1.0
2062,creatinine_max,ventilation_status_invasivevent,0.03207668739455378,-1.0
2226,glucose_max,dobutamine,0.03206185688574931,1.0
5418,dobutamine,glucose_max,0.03206185688574931,1.0
5065,dopamine,ventilation_status_invasivevent,0.0320480248853247,1.0
4685,ventilation_status_invasivevent,dopamine,0.0320480248853247,1.0
3406,pco2_max,spo2_max,0.03200463239034549,-1.0
1430,spo2_max,pco2_max,0.03200463239034549,-1.0
4605,ventilation_status_highflow,ventilation_status_oxygen,0.03187714162418744,1.0
4833,ventilation_status_oxygen,ventilation_status_highflow,0.03187714162418744,1.0
4927,ventilation_status_trach,abpm,0.03182177009115948,-1.0
5915,abpm,ventilation_status_trach,0.03182177009115948,-1.0
756,nbpm_min,ventilation_status_trach,0.03171467043886019,-1.0
4860,ventilation_status_trach,nbpm_min,0.03171467043886019,-1.0
5067,dopamine,ventilation_status_oxygen,0.03170806225833369,-1.0
4839,ventilation_status_oxygen,dopamine,0.03170806225833369,-1.0
887,nbpd_min,magnesium_max,0.0316857021218532,1.0
3091,magnesium_max,nbpd_min,0.0316857021218532,1.0
4985,gender_m,admission_type_surgical_same_day_admission,0.03168366296605026,1.0
4453,admission_type_surgical_same_day_admission,gender_m,0.03168366296605026,1.0
4586,ventilation_status_highflow,pco2_min,0.03161049185965347,1.0
3370,pco2_min,ventilation_status_highflow,0.03161049185965347,1.0
1216,rr_min,ventilation_status_noninvasivevent,0.0315715095812531,1.0
4712,ventilation_status_noninvasivevent,rr_min,0.0315715095812531,1.0
2158,glucose_max,suspected_infection,0.03155020809639591,-1.0
182,suspected_infection,glucose_max,0.03155020809639591,-1.0
5321,vasopressin,temperature_max,0.031452353237177544,1.0
685,temperature_max,vasopressin,0.031452353237177544,1.0
1944,creatinine_min,platelet_min,0.03127188026120577,-1.0
1488,platelet_min,creatinine_min,0.03127188026120577,-1.0
4926,ventilation_status_trach,abpd,0.03127050248062916,-1.0
5838,abpd,ventilation_status_trach,0.03127050248062916,-1.0
3413,pco2_max,creatinine_min,0.03125789607905421,-1.0
1969,creatinine_min,pco2_max,0.03125789607905421,-1.0
5761,abps,ventilation_status_trach,0.03123257878797295,-1.0
4925,ventilation_status_trach,abps,0.03123257878797295,-1.0
972,nbpd_max,sofa,0.031217501733259136,-1.0
3708,sofa,nbpd_max,0.031217501733259136,-1.0
1296,rr_max,gender_m,0.03117000476085263,-1.0
4944,gender_m,rr_max,0.03117000476085263,-1.0
2724,wbc_min,bicarbonate_min,0.031030572601195183,-1.0
2268,bicarbonate_min,wbc_min,0.031030572601195183,-1.0
4268,admission_type_ew_emer,sodium_min,0.030933064187370005,-1.0
2596,sodium_min,admission_type_ew_emer,0.030933064187370005,-1.0
410,heart_rate_min,creatinine_min,0.030869401453324192,1.0
1930,creatinine_min,heart_rate_min,0.030869401453324192,1.0
1635,bun_min,spo2_max,0.030766117281323148,-1.0
1407,spo2_max,bun_min,0.030766117281323148,-1.0
131,anchor_age,admission_type_eu_observation,0.03069273597898715,-1.0
4159,admission_type_eu_observation,anchor_age,0.03069273597898715,-1.0
2551,sodium_min,nbpm_max,0.03060912650844177,1.0
803,nbpm_max,sodium_min,0.03060912650844177,1.0
5095,epinephrine,nbps_min,0.03060124562346725,-1.0
1067,nbps_min,epinephrine,0.03060124562346725,-1.0
3124,magnesium_max,pco2_max,0.03058486878111083,1.0
3428,pco2_max,magnesium_max,0.03058486878111083,1.0
1457,spo2_max,milrinone,0.030433311411392792,-1.0
5485,milrinone,spo2_max,0.030433311411392792,-1.0
2530,potassium_max,epinephrine,0.030405052577283806,1.0
5114,epinephrine,potassium_max,0.030405052577283806,1.0
1116,nbps_max,lactate_max,0.030289190788737083,1.0
2940,lactate_max,nbps_max,0.030289190788737083,1.0
4553,ventilation_status_highflow,nbpm_max,0.030286987391311644,1.0
829,nbpm_max,ventilation_status_highflow,0.030286987391311644,1.0
2898,lactate_min,urineoutput,0.03021480295561927,1.0
3810,urineoutput,lactate_min,0.03021480295561927,1.0
316,height_chart,temperature_max,0.030116329640987236,1.0
620,temperature_max,height_chart,0.030116329640987236,1.0
1316,spo2_min,temperature_min,0.03005532753565358,1.0
556,temperature_min,spo2_min,0.03005532753565358,1.0
5152,epinephrine,dobutamine,0.030047955516097062,1.0
5456,dobutamine,epinephrine,0.030047955516097062,1.0
1368,spo2_min,ventilation_status_highflow,0.030012140232719378,-1.0
4560,ventilation_status_highflow,spo2_min,0.030012140232719378,-1.0
259,weight,glucose_max,0.029999202328671756,1.0
2159,glucose_max,weight,0.029999202328671756,1.0
4810,ventilation_status_oxygen,wbc_max,0.029970087291467974,-1.0
2834,wbc_max,ventilation_status_oxygen,0.029970087291467974,-1.0
3620,gcs_min,anchor_age,0.029948980994178837,1.0
124,anchor_age,gcs_min,0.029948980994178837,1.0
4115,admission_type_elective,sodium_max,0.029898733922469268,-1.0
2671,sodium_max,admission_type_elective,0.029898733922469268,-1.0
2720,wbc_min,creatinine_min,0.029784780606223173,1.0
1960,creatinine_min,wbc_min,0.029784780606223173,1.0
2037,creatinine_max,wbc_min,0.029763259045229022,1.0
2721,wbc_min,creatinine_max,0.029763259045229022,1.0
2128,glucose_min,urineoutput,0.02964856419952316,1.0
3800,urineoutput,glucose_min,0.02964856419952316,1.0
521,heart_rate_max,ventilation_status_highflow,0.029640937467361857,1.0
4549,ventilation_status_highflow,heart_rate_max,0.029640937467361857,1.0
3624,gcs_min,heart_rate_min,0.029596609745956137,-1.0
432,heart_rate_min,gcs_min,0.029596609745956137,-1.0
2773,wbc_max,anchor_age,0.029578844394706955,-1.0
113,anchor_age,wbc_max,0.029578844394706955,-1.0
672,temperature_max,admission_type_observation_admit,0.029553828067251996,-1.0
4320,admission_type_observation_admit,temperature_max,0.029553828067251996,-1.0
1698,bun_max,height_chart,0.02952969658939033,1.0
330,height_chart,bun_max,0.02952969658939033,1.0
4877,ventilation_status_trach,creatinine_max,0.029424003075555653,-1.0
2065,creatinine_max,ventilation_status_trach,0.029424003075555653,-1.0
4106,admission_type_elective,creatinine_min,0.029410358063420506,-1.0
1978,creatinine_min,admission_type_elective,0.029410358063420506,-1.0
293,weight,ventilation_status_oxygen,0.02929001455098097,1.0
4777,ventilation_status_oxygen,weight,0.02929001455098097,1.0
5763,abps,dopamine,0.029275921021277778,1.0
5079,dopamine,abps,0.029275921021277778,1.0
3400,pco2_max,nbpd_max,0.029252508771865266,1.0
968,nbpd_max,pco2_max,0.029252508771865266,1.0
5196,norepinephrine,lactate_min,0.029222106086333462,-1.0
2916,lactate_min,norepinephrine,0.029222106086333462,-1.0
5080,dopamine,abpd,0.02921477250538057,1.0
5840,abpd,dopamine,0.02921477250538057,1.0
3957,admission_type_direct_emer,bicarbonate_max,0.029193903907496217,1.0
2361,bicarbonate_max,admission_type_direct_emer,0.029193903907496217,1.0
2167,glucose_max,nbpd_min,0.02918275023190808,-1.0
875,nbpd_min,glucose_max,0.02918275023190808,-1.0
1598,platelet_max,admission_type_urgent,0.02911581726846389,-1.0
4486,admission_type_urgent,platelet_max,0.02911581726846389,-1.0
2830,wbc_max,admission_type_urgent,0.029054792410682814,1.0
4502,admission_type_urgent,wbc_max,0.029054792410682814,1.0
4295,admission_type_ew_emer,ventilation_status_invasivevent,0.028995419884735845,-1.0
4675,ventilation_status_invasivevent,admission_type_ew_emer,0.028995419884735845,-1.0
2140,glucose_min,ventilation_status_noninvasivevent,0.02897844586453859,1.0
4724,ventilation_status_noninvasivevent,glucose_min,0.02897844586453859,1.0
1688,bun_min,milrinone,0.028958171638277835,1.0
5488,milrinone,bun_min,0.028958171638277835,1.0
1193,rr_min,lactate_max,0.028951679910243784,1.0
2941,lactate_max,rr_min,0.028951679910243784,1.0
1470,platelet_min,temperature_min,0.028942002474384478,1.0
558,temperature_min,platelet_min,0.028942002474384478,1.0
2844,wbc_max,albumin,0.028911450211037304,-1.0
5580,albumin,wbc_max,0.028911450211037304,-1.0
1107,nbps_max,bicarbonate_min,0.028899758598972,1.0
2247,bicarbonate_min,nbps_max,0.028899758598972,1.0
4531,admission_type_urgent,dopamine,0.028897159575552868,1.0
5063,dopamine,admission_type_urgent,0.028897159575552868,1.0
264,weight,sodium_min,0.028891016331718325,1.0
2544,sodium_min,weight,0.028891016331718325,1.0
764,nbpm_min,milrinone,0.028821293336489303,-1.0
5476,milrinone,nbpm_min,0.028821293336489303,-1.0
4809,ventilation_status_oxygen,wbc_min,0.02877900430626928,-1.0
2757,wbc_min,ventilation_status_oxygen,0.02877900430626928,-1.0
1257,rr_max,creatinine_min,0.028752110941191008,1.0
1941,creatinine_min,rr_max,0.028752110941191008,1.0
3366,pco2_min,admission_type_ew_emer,0.02865939559818096,1.0
4278,admission_type_ew_emer,pco2_min,0.02865939559818096,1.0
4373,admission_type_observation_admit,ventilation_status_noninvasivevent,0.028581702045727346,1.0
4753,ventilation_status_noninvasivevent,admission_type_observation_admit,0.028581702045727346,1.0
1988,creatinine_min,ventilation_status_trach,0.028543686811826844,-1.0
4876,ventilation_status_trach,creatinine_min,0.028543686811826844,-1.0
4484,admission_type_urgent,spo2_max,0.028519923863446546,-1.0
1444,spo2_max,admission_type_urgent,0.028519923863446546,-1.0
3113,magnesium_max,sodium_min,0.0285039037822825,-1.0
2581,sodium_min,magnesium_max,0.0285039037822825,-1.0
157,suspected_infection,weight,0.02850012348647167,1.0
233,weight,suspected_infection,0.02850012348647167,1.0
4665,ventilation_status_invasivevent,po2_min,0.028425623965642792,-1.0
3525,po2_min,ventilation_status_invasivevent,0.028425623965642792,-1.0
2893,lactate_min,pco2_max,0.0284237430806186,-1.0
3425,pco2_max,lactate_min,0.0284237430806186,-1.0
1480,platelet_min,spo2_min,0.028290581267605884,1.0
1328,spo2_min,platelet_min,0.028290581267605884,1.0
486,heart_rate_max,calcium_max,0.028140733040503886,-1.0
1854,calcium_max,heart_rate_max,0.028140733040503886,-1.0
3640,gcs_min,bun_min,0.028130087105830422,-1.0
1664,bun_min,gcs_min,0.028130087105830422,-1.0
2851,lactate_min,suspected_infection,0.02808683337146228,-1.0
191,suspected_infection,lactate_min,0.02808683337146228,-1.0
4460,admission_type_surgical_same_day_admission,milrinone,0.028055016997331608,-1.0
5524,milrinone,admission_type_surgical_same_day_admission,0.028055016997331608,-1.0
942,nbpd_max,spo2_max,0.028033439245147448,-1.0
1398,spo2_max,nbpd_max,0.028033439245147448,-1.0
2121,glucose_min,ph_max,0.027996227460851245,-1.0
3261,ph_max,glucose_min,0.027996227460851245,-1.0
1342,spo2_min,sodium_min,0.027980516812279355,1.0
2558,sodium_min,spo2_min,0.027980516812279355,1.0
1455,spo2_max,vasopressin,0.027951451490116814,-1.0
5331,vasopressin,spo2_max,0.027951451490116814,-1.0
533,heart_rate_max,milrinone,0.02792982971893845,-1.0
5473,milrinone,heart_rate_max,0.02792982971893845,-1.0
947,nbpd_max,calcium_min,0.02792256010837581,1.0
1783,calcium_min,nbpd_max,0.02792256010837581,1.0
1236,rr_max,height_chart,0.027920041072834564,-1.0
324,height_chart,rr_max,0.027920041072834564,-1.0
2562,sodium_min,bun_min,0.027873039698107782,-1.0
1650,bun_min,sodium_min,0.027873039698107782,-1.0
4203,admission_type_eu_observation,po2_min,0.027694587494452087,1.0
3519,po2_min,admission_type_eu_observation,0.027694587494452087,1.0
5374,vasopressin,ventilation_status_noninvasivevent,0.02768204150375969,-1.0
4766,ventilation_status_noninvasivevent,vasopressin,0.02768204150375969,-1.0
110,anchor_age,sodium_min,0.027661887384133672,1.0
2542,sodium_min,anchor_age,0.027661887384133672,1.0
1789,calcium_min,spo2_max,0.027579719267061528,-1.0
1409,spo2_max,calcium_min,0.027579719267061528,-1.0
5276,phenylephrine,magnesium_max,0.027536763641378883,1.0
3148,magnesium_max,phenylephrine,0.027536763641378883,1.0
4469,admission_type_urgent,weight,0.027429288096610212,1.0
289,weight,admission_type_urgent,0.027429288096610212,1.0
1396,spo2_max,nbpm_max,0.027422900473968476,-1.0
788,nbpm_max,spo2_max,0.027422900473968476,-1.0
1481,platelet_min,spo2_max,0.027347254630042422,-1.0
1405,spo2_max,platelet_min,0.027347254630042422,-1.0
1390,spo2_max,height_chart,0.027341517595117656,-1.0
326,height_chart,spo2_max,0.027341517595117656,-1.0
5062,dopamine,admission_type_surgical_same_day_admission,0.027341412881666267,-1.0
4454,admission_type_surgical_same_day_admission,dopamine,0.027341412881666267,-1.0
2046,creatinine_max,pco2_max,0.0273287428372467,-1.0
3414,pco2_max,creatinine_max,0.0273287428372467,-1.0
3270,ph_max,wbc_max,0.027200966565608657,-1.0
2814,wbc_max,ph_max,0.027200966565608657,-1.0
2966,lactate_max,magnesium_max,0.02719101481715883,1.0
3118,magnesium_max,lactate_max,0.02719101481715883,1.0
648,temperature_max,potassium_max,0.02718981180613987,-1.0
2472,potassium_max,temperature_max,0.02718981180613987,-1.0
217,suspected_infection,ventilation_status_trach,0.02713813923922633,1.0
4853,ventilation_status_trach,suspected_infection,0.02713813923922633,1.0
2004,creatinine_max,suspected_infection,0.027081865628544113,1.0
180,suspected_infection,creatinine_max,0.027081865628544113,1.0
3446,pco2_max,admission_type_urgent,0.02707069956084096,-1.0
4510,admission_type_urgent,pco2_max,0.02707069956084096,-1.0
95,anchor_age,spo2_max,0.027063676173525605,-1.0
1387,spo2_max,anchor_age,0.027063676173525605,-1.0
4825,ventilation_status_oxygen,admission_type_direct_emer,0.027057344487655254,1.0
3989,admission_type_direct_emer,ventilation_status_oxygen,0.027057344487655254,1.0
483,heart_rate_max,bun_min,0.02698920608841737,-1.0
1623,bun_min,heart_rate_max,0.02698920608841737,-1.0
3128,magnesium_max,sofa,0.026921660820409636,1.0
3736,sofa,magnesium_max,0.026921660820409636,1.0
3161,ph_min,height_chart,0.026906996350590972,-1.0
349,height_chart,ph_min,0.026906996350590972,-1.0
4935,gender_m,temperature_min,0.026818011986169902,1.0
603,temperature_min,gender_m,0.026818011986169902,1.0
1466,platelet_min,weight,0.026811768935222975,1.0
250,weight,platelet_min,0.026811768935222975,1.0
5379,vasopressin,epinephrine,0.026758295443656644,1.0
5151,epinephrine,vasopressin,0.026758295443656644,1.0
3636,gcs_min,spo2_min,0.02673761525887517,1.0
1356,spo2_min,gcs_min,0.02673761525887517,1.0
3832,urineoutput,ventilation_status_highflow,0.026693374241981465,1.0
4592,ventilation_status_highflow,urineoutput,0.026693374241981465,1.0
4710,ventilation_status_noninvasivevent,nbps_min,0.026690443914039862,-1.0
1062,nbps_min,ventilation_status_noninvasivevent,0.026690443914039862,-1.0
3213,ph_min,admission_type_observation_admit,0.026671850670602383,1.0
4353,admission_type_observation_admit,ph_min,0.026671850670602383,1.0
1033,nbps_min,potassium_max,0.026635027684492395,-1.0
2477,potassium_max,nbps_min,0.026635027684492395,-1.0
4099,admission_type_elective,spo2_max,0.0266235498359271,1.0
1439,spo2_max,admission_type_elective,0.0266235498359271,1.0
1266,rr_max,sodium_max,0.026614428523233653,1.0
2634,sodium_max,rr_max,0.026614428523233653,1.0
3995,admission_type_direct_emer,phenylephrine,0.026606781182719596,1.0
5287,phenylephrine,admission_type_direct_emer,0.026606781182719596,1.0
480,heart_rate_max,spo2_max,0.026350342668422923,1.0
1392,spo2_max,heart_rate_max,0.026350342668422923,1.0
5401,dobutamine,nbpd_min,0.026330690271613652,-1.0
917,nbpd_min,dobutamine,0.026330690271613652,-1.0
4555,ventilation_status_highflow,nbpd_max,0.02631940139542729,1.0
983,nbpd_max,ventilation_status_highflow,0.02631940139542729,1.0
1271,rr_max,magnesium_min,0.026207613551471592,-1.0
3019,magnesium_min,rr_max,0.026207613551471592,-1.0
5503,milrinone,wbc_max,0.026166074843358617,-1.0
2843,wbc_max,milrinone,0.026166074843358617,-1.0
4331,admission_type_observation_admit,platelet_min,0.02614202364440258,-1.0
1519,platelet_min,admission_type_observation_admit,0.02614202364440258,-1.0
4705,ventilation_status_noninvasivevent,temperature_max,0.02610362326558871,-1.0
677,temperature_max,ventilation_status_noninvasivevent,0.02610362326558871,-1.0
1269,rr_max,lactate_min,0.02605732096160758,1.0
2865,lactate_min,rr_max,0.02605732096160758,1.0
4472,admission_type_urgent,heart_rate_max,0.026039097555236427,-1.0
520,heart_rate_max,admission_type_urgent,0.026039097555236427,-1.0
1887,calcium_max,magnesium_min,0.026016981584856342,1.0
3027,magnesium_min,calcium_max,0.026016981584856342,1.0
1841,calcium_min,dobutamine,0.025993370278883286,-1.0
5413,dobutamine,calcium_min,0.025993370278883286,-1.0
371,height_chart,ventilation_status_trach,0.02598129498313153,-1.0
4855,ventilation_status_trach,height_chart,0.02598129498313153,-1.0
4213,admission_type_eu_observation,admission_type_ew_emer,0.02598080900366055,-1.0
4289,admission_type_ew_emer,admission_type_eu_observation,0.02598080900366055,-1.0
4049,admission_type_direct_observation,po2_min,0.025930857532285686,1.0
3517,po2_min,admission_type_direct_observation,0.025930857532285686,1.0
1566,platelet_max,creatinine_max,0.02592874217937123,-1.0
2022,creatinine_max,platelet_max,0.02592874217937123,-1.0
3838,urineoutput,dopamine,0.025901099654279395,-1.0
5054,dopamine,urineoutput,0.025901099654279395,-1.0
5061,dopamine,admission_type_observation_admit,0.02574606916090911,-1.0
4377,admission_type_observation_admit,dopamine,0.02574606916090911,-1.0
4313,admission_type_observation_admit,anchor_age,0.02574426709961301,-1.0
133,anchor_age,admission_type_observation_admit,0.02574426709961301,-1.0
4765,ventilation_status_noninvasivevent,phenylephrine,0.02567674162737366,-1.0
5297,phenylephrine,ventilation_status_noninvasivevent,0.02567674162737366,-1.0
5077,dopamine,albumin,0.0256595531054501,1.0
5609,albumin,dopamine,0.0256595531054501,1.0
