,X1,X2,pearson_abs,pearson_dir
5127,phenylephrine,wbc_min,0.03760438046806029,-1.0
3024,magnesium_min,ventilation_status_noninvasivevent,0.037543974691807626,1.0
4599,ventilation_status_noninvasivevent,magnesium_min,0.037543974691807626,1.0
2219,bicarbonate_min,rr_min,0.03746182481599435,1.0
1169,rr_min,bicarbonate_min,0.03746182481599435,1.0
4953,epinephrine,nbps_min,0.037393917175642985,-1.0
1053,nbps_min,epinephrine,0.037393917175642985,-1.0
2325,bicarbonate_max,po2_min,0.03738650493089853,1.0
3450,po2_min,bicarbonate_max,0.03738650493089853,1.0
5504,bilirubin,potassium_max,0.03715475566240594,1.0
2504,potassium_max,bilirubin,0.03715475566240594,1.0
4790,gender_m,suspected_infection,0.03704958955338417,1.0
215,suspected_infection,gender_m,0.03704958955338417,1.0
3439,po2_min,platelet_min,0.03704855380895256,1.0
1489,platelet_min,po2_min,0.03704855380895256,1.0
86,anchor_age,nbpm_max,0.03703825749002368,-1.0
761,nbpm_max,anchor_age,0.03703825749002368,-1.0
1794,calcium_min,po2_max,0.03699337513365557,1.0
3519,po2_max,calcium_min,0.03699337513365557,1.0
786,nbpm_max,creatinine_max,0.036894757655358795,1.0
1986,creatinine_max,nbpm_max,0.036894757655358795,1.0
4957,epinephrine,spo2_min,0.03682270872344426,-1.0
1357,spo2_min,epinephrine,0.03682270872344426,-1.0
654,temperature_max,po2_max,0.03679875841604201,-1.0
3504,po2_max,temperature_max,0.03679875841604201,-1.0
2991,magnesium_min,glucose_min,0.03677504289050553,1.0
2091,glucose_min,magnesium_min,0.03677504289050553,1.0
3611,gcs_min,magnesium_min,0.03671716216582099,1.0
3011,magnesium_min,gcs_min,0.03671716216582099,1.0
4279,admission_type_surgical_same_day_admission,calcium_min,0.03663087737584449,1.0
1804,calcium_min,admission_type_surgical_same_day_admission,0.03663087737584449,1.0
2405,potassium_min,urineoutput,0.036606515428735886,-1.0
3755,urineoutput,potassium_min,0.036606515428735886,-1.0
1327,spo2_min,wbc_min,0.0365238677809922,1.0
2677,wbc_min,spo2_min,0.0365238677809922,1.0
4907,dopamine,pco2_min,0.03641226563087816,-1.0
3332,pco2_min,dopamine,0.03641226563087816,-1.0
4498,ventilation_status_invasivevent,nbps_max,0.03629682415475282,-1.0
1123,nbps_max,ventilation_status_invasivevent,0.03629682415475282,-1.0
570,temperature_min,lactate_max,0.03629311923826129,1.0
2895,lactate_max,temperature_min,0.03629311923826129,1.0
549,temperature_min,spo2_min,0.03622895422550272,1.0
1299,spo2_min,temperature_min,0.03622895422550272,1.0
2555,sodium_min,gcs_min,0.03615395669882265,-1.0
3605,gcs_min,sodium_min,0.03615395669882265,-1.0
4229,admission_type_observation_admit,urineoutput,0.03610250837029505,1.0
3779,urineoutput,admission_type_observation_admit,0.03610250837029505,1.0
52,n_stays,admission_type_elective,0.03607735989697163,1.0
3952,admission_type_elective,n_stays,0.03607735989697163,1.0
5009,epinephrine,dobutamine,0.036042285932909875,1.0
5309,dobutamine,epinephrine,0.036042285932909875,1.0
121,anchor_age,po2_min,0.035833233690242126,-1.0
3421,po2_min,anchor_age,0.035833233690242126,-1.0
3101,magnesium_max,ventilation_status_oxygen,0.03582444230029387,-1.0
4676,ventilation_status_oxygen,magnesium_max,0.03582444230029387,-1.0
1724,bun_max,admission_type_elective,0.0357851086953141,-1.0
3974,admission_type_elective,bun_max,0.0357851086953141,-1.0
1883,calcium_max,ventilation_status_invasivevent,0.035754050140703944,-1.0
4508,ventilation_status_invasivevent,calcium_max,0.035754050140703944,-1.0
4614,ventilation_status_noninvasivevent,admission_type_ew_emer,0.03573750727967682,-1.0
4164,admission_type_ew_emer,ventilation_status_noninvasivevent,0.03573750727967682,-1.0
785,nbpm_max,creatinine_min,0.03572205983068436,1.0
1910,creatinine_min,nbpm_max,0.03572205983068436,1.0
449,heart_rate_min,dobutamine,0.03554798055509377,1.0
5249,dobutamine,heart_rate_min,0.03554798055509377,1.0
1686,bun_max,nbps_max,0.03551055987539945,1.0
1086,nbps_max,bun_max,0.03551055987539945,1.0
2466,potassium_max,sodium_max,0.03550866831567255,1.0
2616,sodium_max,potassium_max,0.03550866831567255,1.0
1962,creatinine_min,ventilation_status_trach,0.03548705112703345,-1.0
4737,ventilation_status_trach,creatinine_min,0.03548705112703345,-1.0
4698,ventilation_status_oxygen,ventilation_status_trach,0.03539952827452107,-1.0
4773,ventilation_status_trach,ventilation_status_oxygen,0.03539952827452107,-1.0
1323,spo2_min,potassium_min,0.03537443757942199,1.0
2373,potassium_min,spo2_min,0.03537443757942199,1.0
4806,gender_m,spo2_max,0.03532179414384739,-1.0
1431,spo2_max,gender_m,0.03532179414384739,-1.0
1923,creatinine_min,calcium_min,0.035174979635458896,-1.0
1773,calcium_min,creatinine_min,0.035174979635458896,-1.0
1394,spo2_max,creatinine_max,0.035164837179916295,1.0
1994,creatinine_max,spo2_max,0.035164837179916295,1.0
5076,norepinephrine,ventilation_status_noninvasivevent,0.0351485131613337,-1.0
4626,ventilation_status_noninvasivevent,norepinephrine,0.0351485131613337,-1.0
3994,admission_type_elective,ph_max,0.03512679350079055,1.0
3244,ph_max,admission_type_elective,0.03512679350079055,1.0
3980,admission_type_elective,glucose_max,0.03511737975870946,-1.0
2180,glucose_max,admission_type_elective,0.03511737975870946,-1.0
948,nbpd_max,wbc_max,0.035116049664822305,-1.0
2748,wbc_max,nbpd_max,0.035116049664822305,-1.0
703,nbpm_min,platelet_min,0.03509607366165072,1.0
1453,platelet_min,nbpm_min,0.03509607366165072,1.0
3053,magnesium_max,nbps_min,0.03506394400072585,1.0
1028,nbps_min,magnesium_max,0.03506394400072585,1.0
3528,po2_max,potassium_max,0.03504019917488972,1.0
2478,potassium_max,po2_max,0.03504019917488972,1.0
136,anchor_age,ventilation_status_noninvasivevent,0.03492736268919823,1.0
4561,ventilation_status_noninvasivevent,anchor_age,0.03492736268919823,1.0
3536,po2_max,magnesium_max,0.03491256131085281,1.0
3086,magnesium_max,po2_max,0.03491256131085281,1.0
2774,wbc_max,lactate_max,0.03489334070817391,1.0
2924,lactate_max,wbc_max,0.03489334070817391,1.0
1319,spo2_min,glucose_min,0.03483455718689617,1.0
2069,glucose_min,spo2_min,0.03483455718689617,1.0
1842,calcium_max,spo2_max,0.034825330940259566,1.0
1392,spo2_max,calcium_max,0.034825330940259566,1.0
1985,creatinine_max,nbpm_min,0.034749625941509626,-1.0
710,nbpm_min,creatinine_max,0.034749625941509626,-1.0
5479,bilirubin,temperature_min,0.03474703939967674,1.0
604,temperature_min,bilirubin,0.03474703939967674,1.0
3398,pco2_max,admission_type_ew_emer,0.03469716238377113,1.0
4148,admission_type_ew_emer,pco2_max,0.03469716238377113,1.0
5536,bilirubin,dopamine,0.03465263786407493,1.0
4936,dopamine,bilirubin,0.03465263786407493,1.0
3776,urineoutput,admission_type_elective,0.0346503466938465,-1.0
4001,admission_type_elective,urineoutput,0.0346503466938465,-1.0
796,nbpm_max,wbc_max,0.034619311179693406,-1.0
2746,wbc_max,nbpm_max,0.034619311179693406,-1.0
5506,bilirubin,sodium_max,0.034562290493008456,-1.0
2656,sodium_max,bilirubin,0.034562290493008456,-1.0
982,nbpd_max,milrinone,0.03455989238724703,-1.0
5332,milrinone,nbpd_max,0.03455989238724703,-1.0
1128,nbps_max,dopamine,0.034512247913017886,-1.0
4878,dopamine,nbps_max,0.034512247913017886,-1.0
1590,platelet_max,milrinone,0.03446406034789558,-1.0
5340,milrinone,platelet_max,0.03446406034789558,-1.0
3082,magnesium_max,ph_max,0.03435178213333356,1.0
3232,ph_max,magnesium_max,0.03435178213333356,1.0
3975,admission_type_elective,calcium_min,0.03428729248276775,1.0
1800,calcium_min,admission_type_elective,0.03428729248276775,1.0
3346,pco2_max,suspected_infection,0.03426332179017011,1.0
196,suspected_infection,pco2_max,0.03426332179017011,1.0
4861,gender_m,abps,0.03423091567089989,1.0
5611,abps,gender_m,0.03423091567089989,1.0
876,nbpd_min,magnesium_max,0.03421416219374792,1.0
3051,magnesium_max,nbpd_min,0.03421416219374792,1.0
743,nbpm_min,ventilation_status_invasivevent,0.03418248186151209,-1.0
4493,ventilation_status_invasivevent,nbpm_min,0.03418248186151209,-1.0
244,weight,rr_max,0.03411741577530884,1.0
1219,rr_max,weight,0.03411741577530884,1.0
3219,ph_max,glucose_min,0.03407244807638127,-1.0
2094,glucose_min,ph_max,0.03407244807638127,-1.0
5763,abpm,gender_m,0.034038997417076874,1.0
4863,gender_m,abpm,0.034038997417076874,1.0
3812,admission_type_direct_emer,nbpd_max,0.03403879713701814,-1.0
962,nbpd_max,admission_type_direct_emer,0.03403879713701814,-1.0
1347,spo2_min,admission_type_observation_admit,0.03395508983346528,1.0
4197,admission_type_observation_admit,spo2_min,0.03395508983346528,1.0
5720,abpm,platelet_max,0.03395400825380096,-1.0
1595,platelet_max,abpm,0.03395400825380096,-1.0
3543,po2_max,gcs_min,0.033932491648780205,-1.0
3618,gcs_min,po2_max,0.033932491648780205,-1.0
5356,milrinone,wbc_max,0.033924251157170675,-1.0
2806,wbc_max,milrinone,0.033924251157170675,-1.0
2424,potassium_min,vasopressin,0.03379982847727091,-1.0
5199,vasopressin,potassium_min,0.03379982847727091,-1.0
4862,gender_m,abpd,0.033705300678756926,1.0
5687,abpd,gender_m,0.033705300678756926,1.0
589,temperature_min,admission_type_urgent,0.03363181738686338,1.0
4339,admission_type_urgent,temperature_min,0.03363181738686338,1.0
898,nbpd_min,ventilation_status_trach,0.03362585746769626,-1.0
4723,ventilation_status_trach,nbpd_min,0.03362585746769626,-1.0
2731,wbc_min,albumin,0.03361459184598146,-1.0
5431,albumin,wbc_min,0.03361459184598146,-1.0
4582,ventilation_status_noninvasivevent,bun_max,0.03360742963422363,1.0
1732,bun_max,ventilation_status_noninvasivevent,0.03360742963422363,1.0
5081,norepinephrine,epinephrine,0.03343859309549534,1.0
5006,epinephrine,norepinephrine,0.03343859309549534,1.0
2981,magnesium_min,spo2_min,0.03341809720475302,1.0
1331,spo2_min,magnesium_min,0.03341809720475302,1.0
1927,creatinine_min,glucose_min,0.0333918919286683,1.0
2077,glucose_min,creatinine_min,0.0333918919286683,1.0
57,n_stays,admission_type_urgent,0.03338255807524592,1.0
4332,admission_type_urgent,n_stays,0.03338255807524592,1.0
346,height_chart,ph_max,0.033274307017507596,-1.0
3196,ph_max,height_chart,0.033274307017507596,-1.0
1325,spo2_min,sodium_min,0.0332436438522065,1.0
2525,sodium_min,spo2_min,0.0332436438522065,1.0
595,temperature_min,gender_m,0.033193491476973674,1.0
4795,gender_m,temperature_min,0.033193491476973674,1.0
5125,phenylephrine,sodium_min,0.03318024006579519,-1.0
2575,sodium_min,phenylephrine,0.03318024006579519,-1.0
1377,spo2_max,nbpm_min,0.03316686123403016,-1.0
702,nbpm_min,spo2_max,0.03316686123403016,-1.0
1300,spo2_min,temperature_max,0.033147580409340724,1.0
625,temperature_max,spo2_min,0.033147580409340724,1.0
757,nbpm_min,abps,0.03312902431383969,1.0
5557,abps,nbpm_min,0.03312902431383969,1.0
2900,lactate_max,nbpd_max,0.03310998723435479,1.0
950,nbpd_max,lactate_max,0.03310998723435479,1.0
2112,glucose_min,ventilation_status_noninvasivevent,0.03304282267477234,1.0
4587,ventilation_status_noninvasivevent,glucose_min,0.03304282267477234,1.0
791,nbpm_max,potassium_min,0.03301552689217733,1.0
2366,potassium_min,nbpm_max,0.03301552689217733,1.0
3348,pco2_max,height_chart,0.03301053244561437,1.0
348,height_chart,pco2_max,0.03301053244561437,1.0
3875,admission_type_direct_emer,abpm,0.032920754881696636,1.0
5750,abpm,admission_type_direct_emer,0.032920754881696636,1.0
438,heart_rate_min,ventilation_status_highflow,0.032899031515032616,1.0
4413,ventilation_status_highflow,heart_rate_min,0.032899031515032616,1.0
1893,calcium_max,dobutamine,0.03289610845745108,1.0
5268,dobutamine,calcium_max,0.03289610845745108,1.0
5568,abps,platelet_max,0.032867710705805915,-1.0
1593,platelet_max,abps,0.032867710705805915,-1.0
1322,spo2_min,bicarbonate_max,0.03286147124712345,-1.0
2297,bicarbonate_max,spo2_min,0.03286147124712345,-1.0
1594,platelet_max,abpd,0.03285809984837588,-1.0
5644,abpd,platelet_max,0.03285809984837588,-1.0
4144,admission_type_ew_emer,magnesium_max,0.03282247534544821,-1.0
3094,magnesium_max,admission_type_ew_emer,0.03282247534544821,-1.0
3584,gcs_min,nbpd_max,0.032805227211690616,-1.0
959,nbpd_max,gcs_min,0.032805227211690616,-1.0
4365,admission_type_urgent,sodium_min,0.03277817584855454,1.0
2565,sodium_min,admission_type_urgent,0.03277817584855454,1.0
2718,wbc_min,ventilation_status_highflow,0.03276452274498468,1.0
4443,ventilation_status_highflow,wbc_min,0.03276452274498468,1.0
758,nbpm_min,abpd,0.03269616507106872,1.0
5633,abpd,nbpm_min,0.03269616507106872,1.0
5053,norepinephrine,lactate_min,0.03262454174289701,-1.0
2878,lactate_min,norepinephrine,0.03262454174289701,-1.0
90,anchor_age,nbps_max,0.03261299850251122,1.0
1065,nbps_max,anchor_age,0.03261299850251122,1.0
5233,vasopressin,epinephrine,0.032532488743108365,1.0
5008,epinephrine,vasopressin,0.032532488743108365,1.0
3635,gcs_min,gender_m,0.03246159506108082,-1.0
4835,gender_m,gcs_min,0.03246159506108082,-1.0
652,temperature_max,pco2_max,0.03242708330189912,1.0
3352,pco2_max,temperature_max,0.03242708330189912,1.0
2212,bicarbonate_min,temperature_max,0.032409367171867744,1.0
637,temperature_max,bicarbonate_min,0.032409367171867744,1.0
915,nbpd_max,weight,0.03239808272731544,1.0
240,weight,nbpd_max,0.03239808272731544,1.0
3134,ph_min,spo2_max,0.03239750189615419,-1.0
1409,spo2_max,ph_min,0.03239750189615419,-1.0
5259,dobutamine,rr_min,0.032389455449329675,-1.0
1209,rr_min,dobutamine,0.032389455449329675,-1.0
1770,calcium_min,bun_max,0.03232189245465811,-1.0
1695,bun_max,calcium_min,0.03232189245465811,-1.0
1850,calcium_max,creatinine_max,0.032306808271026694,1.0
2000,creatinine_max,calcium_max,0.032306808271026694,1.0
2186,glucose_max,ventilation_status_highflow,0.03230266388361461,-1.0
4436,ventilation_status_highflow,glucose_max,0.03230266388361461,-1.0
5598,abps,admission_type_direct_emer,0.032263274267916336,1.0
3873,admission_type_direct_emer,abps,0.032263274267916336,1.0
311,height_chart,temperature_min,0.03226055709006216,1.0
536,temperature_min,height_chart,0.03226055709006216,1.0
2571,sodium_min,gender_m,0.032181468523434516,-1.0
4821,gender_m,sodium_min,0.032181468523434516,-1.0
3874,admission_type_direct_emer,abpd,0.03218087568658753,1.0
5674,abpd,admission_type_direct_emer,0.03218087568658753,1.0
5509,bilirubin,lactate_min,0.03214407032732881,1.0
2884,lactate_min,bilirubin,0.03214407032732881,1.0
5162,phenylephrine,milrinone,0.03212655128555986,1.0
5387,milrinone,phenylephrine,0.03212655128555986,1.0
5476,bilirubin,height_chart,0.0320858580856635,1.0
376,height_chart,bilirubin,0.0320858580856635,1.0
5533,bilirubin,ventilation_status_oxygen,0.032068937874541834,-1.0
4708,ventilation_status_oxygen,bilirubin,0.032068937874541834,-1.0
938,nbpd_max,creatinine_max,0.03205411733651325,1.0
1988,creatinine_max,nbpd_max,0.03205411733651325,1.0
2700,wbc_min,magnesium_max,0.03201584195581234,1.0
3075,magnesium_max,wbc_min,0.03201584195581234,1.0
5333,milrinone,nbps_min,0.03198212388546833,-1.0
1058,nbps_min,milrinone,0.03198212388546833,-1.0
2625,sodium_max,ph_min,0.03198095125378333,-1.0
3150,ph_min,sodium_max,0.03198095125378333,-1.0
5516,bilirubin,pco2_max,0.03195895847151152,-1.0
3416,pco2_max,bilirubin,0.03195895847151152,-1.0
4874,dopamine,nbpm_max,0.0319571670566389,-1.0
824,nbpm_max,dopamine,0.0319571670566389,-1.0
763,nbpm_max,weight,0.031912617509798645,1.0
238,weight,nbpm_max,0.031912617509798645,1.0
1615,bun_min,platelet_min,0.03190788475993433,-1.0
1465,platelet_min,bun_min,0.03190788475993433,-1.0
5004,epinephrine,dopamine,0.0318639043356296,1.0
4929,dopamine,epinephrine,0.0318639043356296,1.0
5300,dobutamine,admission_type_surgical_same_day_admission,0.03185377066109836,-1.0
4325,admission_type_surgical_same_day_admission,dobutamine,0.03185377066109836,-1.0
3990,admission_type_elective,lactate_max,0.03177658966434689,-1.0
2940,lactate_max,admission_type_elective,0.03177658966434689,-1.0
2938,lactate_max,admission_type_direct_emer,0.03170558793040294,1.0
3838,admission_type_direct_emer,lactate_max,0.03170558793040294,1.0
2730,wbc_min,milrinone,0.03169909654718424,-1.0
5355,milrinone,wbc_min,0.03169909654718424,-1.0
3632,gcs_min,ventilation_status_noninvasivevent,0.031523801169710486,1.0
4607,ventilation_status_noninvasivevent,gcs_min,0.031523801169710486,1.0
1908,creatinine_min,temperature_max,0.03143637569440652,-1.0
633,temperature_max,creatinine_min,0.03143637569440652,-1.0
645,temperature_max,lactate_min,0.031388265653206945,1.0
2820,lactate_min,temperature_max,0.031388265653206945,1.0
4860,gender_m,bilirubin,0.03137994342366715,1.0
5535,bilirubin,gender_m,0.03137994342366715,1.0
972,nbpd_max,ventilation_status_noninvasivevent,0.03136132262775634,1.0
4572,ventilation_status_noninvasivevent,nbpd_max,0.03136132262775634,1.0
2786,wbc_max,admission_type_direct_emer,0.03133162818619066,-1.0
3836,admission_type_direct_emer,wbc_max,0.03133162818619066,-1.0
653,temperature_max,po2_min,0.031307430188973064,1.0
3428,po2_min,temperature_max,0.031307430188973064,1.0
3973,admission_type_elective,bun_min,0.031299015270900725,-1.0
1648,bun_min,admission_type_elective,0.031299015270900725,-1.0
1476,platelet_min,potassium_max,0.031249282948698373,1.0
2451,potassium_max,platelet_min,0.031249282948698373,1.0
1144,rr_min,height_chart,0.031218235681033737,-1.0
319,height_chart,rr_min,0.031218235681033737,-1.0
3744,urineoutput,platelet_max,0.031149031546468572,1.0
1569,platelet_max,urineoutput,0.031149031546468572,1.0
3083,magnesium_max,pco2_min,0.031146176331956932,-1.0
3308,pco2_min,magnesium_max,0.031146176331956932,-1.0
337,height_chart,sodium_min,0.031145771783077033,-1.0
2512,sodium_min,height_chart,0.031145771783077033,-1.0
445,heart_rate_min,epinephrine,0.031143181581616695,-1.0
4945,epinephrine,heart_rate_min,0.031143181581616695,-1.0
3497,po2_max,anchor_age,0.0310750580682323,-1.0
122,anchor_age,po2_max,0.0310750580682323,-1.0
441,heart_rate_min,ventilation_status_oxygen,0.03103846031031902,-1.0
4641,ventilation_status_oxygen,heart_rate_min,0.03103846031031902,-1.0
709,nbpm_min,creatinine_min,0.031018478909386415,-1.0
1909,creatinine_min,nbpm_min,0.031018478909386415,-1.0
4002,admission_type_elective,admission_type_direct_emer,0.03084407102516938,-1.0
3852,admission_type_direct_emer,admission_type_elective,0.03084407102516938,-1.0
2898,lactate_max,nbpm_max,0.0307977842865976,1.0
798,nbpm_max,lactate_max,0.0307977842865976,1.0
1579,platelet_max,ventilation_status_invasivevent,0.030768384063479245,-1.0
4504,ventilation_status_invasivevent,platelet_max,0.030768384063479245,-1.0
2423,potassium_min,phenylephrine,0.030597760634933528,1.0
5123,phenylephrine,potassium_min,0.030597760634933528,1.0
4280,admission_type_surgical_same_day_admission,calcium_max,0.03055881918414223,-1.0
1880,calcium_max,admission_type_surgical_same_day_admission,0.03055881918414223,-1.0
2509,sodium_min,anchor_age,0.030539596588819534,1.0
109,anchor_age,sodium_min,0.030539596588819534,1.0
2879,lactate_min,phenylephrine,0.03039815571552048,-1.0
5129,phenylephrine,lactate_min,0.03039815571552048,-1.0
4452,ventilation_status_highflow,pco2_max,0.03033774208652917,-1.0
3402,pco2_max,ventilation_status_highflow,0.03033774208652917,-1.0
264,weight,wbc_max,0.03029261728311906,1.0
2739,wbc_max,weight,0.03029261728311906,1.0
4244,admission_type_observation_admit,dopamine,0.03020537854826257,-1.0
4919,dopamine,admission_type_observation_admit,0.03020537854826257,-1.0
1959,creatinine_min,ventilation_status_invasivevent,0.030190272168816108,-1.0
4509,ventilation_status_invasivevent,creatinine_min,0.030190272168816108,-1.0
4284,admission_type_surgical_same_day_admission,glucose_max,0.030084443347567272,-1.0
2184,glucose_max,admission_type_surgical_same_day_admission,0.030084443347567272,-1.0
4276,admission_type_surgical_same_day_admission,platelet_max,0.03008056236775917,-1.0
1576,platelet_max,admission_type_surgical_same_day_admission,0.03008056236775917,-1.0
189,suspected_infection,lactate_min,0.030021704159246796,-1.0
2814,lactate_min,suspected_infection,0.030021704159246796,-1.0
3281,pco2_min,nbps_min,0.030016116611056506,1.0
1031,nbps_min,pco2_min,0.030016116611056506,1.0
5531,bilirubin,ventilation_status_invasivevent,0.02990261544124152,1.0
4556,ventilation_status_invasivevent,bilirubin,0.02990261544124152,1.0
3059,magnesium_max,platelet_min,0.0298687616564143,-1.0
1484,platelet_min,magnesium_max,0.0298687616564143,-1.0
1247,rr_max,potassium_min,0.029835739179623056,1.0
2372,potassium_min,rr_max,0.029835739179623056,1.0
2647,sodium_max,gender_m,0.02978313946456838,-1.0
4822,gender_m,sodium_max,0.02978313946456838,-1.0
2326,bicarbonate_max,po2_max,0.029719066752926897,-1.0
3526,po2_max,bicarbonate_max,0.029719066752926897,-1.0
285,weight,admission_type_urgent,0.029704481619875937,1.0
4335,admission_type_urgent,weight,0.029704481619875937,1.0
4541,ventilation_status_invasivevent,admission_type_urgent,0.029688519805266572,1.0
4391,admission_type_urgent,ventilation_status_invasivevent,0.029688519805266572,1.0
907,nbpd_min,albumin,0.02964634385713502,-1.0
5407,albumin,nbpd_min,0.02964634385713502,-1.0
393,heart_rate_min,nbps_min,0.029612397287378835,1.0
993,nbps_min,heart_rate_min,0.029612397287378835,1.0
4968,epinephrine,glucose_max,0.029589554256068146,1.0
2193,glucose_max,epinephrine,0.029589554256068146,1.0
1346,spo2_min,admission_type_ew_emer,0.02947343598534407,1.0
4121,admission_type_ew_emer,spo2_min,0.02947343598534407,1.0
1602,bun_min,heart_rate_max,0.029444628240397574,-1.0
477,heart_rate_max,bun_min,0.029444628240397574,-1.0
3440,po2_min,platelet_max,0.029419398845611417,1.0
1565,platelet_max,po2_min,0.029419398845611417,1.0
1506,platelet_min,ventilation_status_trach,0.029407447752195365,1.0
4731,ventilation_status_trach,platelet_min,0.029407447752195365,1.0
3762,urineoutput,lactate_max,0.029364293887354145,-1.0
2937,lactate_max,urineoutput,0.029364293887354145,-1.0
4548,ventilation_status_invasivevent,dopamine,0.029332251839914423,1.0
4923,dopamine,ventilation_status_invasivevent,0.029332251839914423,1.0
2408,potassium_min,admission_type_elective,0.02932082830280628,1.0
3983,admission_type_elective,potassium_min,0.02932082830280628,1.0
5262,dobutamine,spo2_max,0.029316447743420477,-1.0
1437,spo2_max,dobutamine,0.029316447743420477,-1.0
4608,ventilation_status_noninvasivevent,sofa,0.029294559886200115,-1.0
3708,sofa,ventilation_status_noninvasivevent,0.029294559886200115,-1.0
3254,ph_max,ventilation_status_trach,0.0292370905178494,-1.0
4754,ventilation_status_trach,ph_max,0.0292370905178494,-1.0
5440,albumin,pco2_max,0.029179020456519454,-1.0
3415,pco2_max,albumin,0.029179020456519454,-1.0
1364,spo2_min,bilirubin,0.029102506951094467,-1.0
5489,bilirubin,spo2_min,0.029102506951094467,-1.0
184,suspected_infection,potassium_max,0.029089229467897673,-1.0
2434,potassium_max,suspected_infection,0.029089229467897673,-1.0
5108,phenylephrine,rr_max,0.029006882342420142,-1.0
1283,rr_max,phenylephrine,0.029006882342420142,-1.0
1312,spo2_min,platelet_max,0.028928910758668058,1.0
1537,platelet_max,spo2_min,0.028928910758668058,1.0
5250,dobutamine,heart_rate_max,0.02892509919656638,1.0
525,heart_rate_max,dobutamine,0.02892509919656638,1.0
5552,abps,height_chart,0.02875751085211308,1.0
377,height_chart,abps,0.02875751085211308,1.0
2315,bicarbonate_max,wbc_min,0.02873131537472637,-1.0
2690,wbc_min,bicarbonate_max,0.02873131537472637,-1.0
5256,dobutamine,nbpd_max,0.028712709546480156,-1.0
981,nbpd_max,dobutamine,0.028712709546480156,-1.0
173,suspected_infection,bun_min,0.028700793300421374,1.0
1598,bun_min,suspected_infection,0.028700793300421374,1.0
1378,spo2_max,nbpm_max,0.028611171110746025,1.0
778,nbpm_max,spo2_max,0.028611171110746025,1.0
4882,dopamine,spo2_max,0.028602227068328347,1.0
1432,spo2_max,dopamine,0.028602227068328347,1.0
2550,sodium_min,ph_max,0.02854281630653503,1.0
3225,ph_max,sodium_min,0.02854281630653503,1.0
1023,nbps_min,wbc_min,0.028537265868856073,1.0
2673,wbc_min,nbps_min,0.028537265868856073,1.0
4409,ventilation_status_highflow,anchor_age,0.028519691798121468,1.0
134,anchor_age,ventilation_status_highflow,0.028519691798121468,1.0
2487,potassium_max,admission_type_observation_admit,0.028445441943872857,1.0
4212,admission_type_observation_admit,potassium_max,0.028445441943872857,1.0
2570,sodium_min,ventilation_status_trach,0.02843945588372566,1.0
4745,ventilation_status_trach,sodium_min,0.02843945588372566,1.0
1522,platelet_max,suspected_infection,0.028432057663624114,1.0
172,suspected_infection,platelet_max,0.028432057663624114,1.0
1415,spo2_max,gcs_min,0.028430330139223334,-1.0
3590,gcs_min,spo2_max,0.028430330139223334,-1.0
1342,spo2_min,admission_type_direct_emer,0.02841540345954528,-1.0
3817,admission_type_direct_emer,spo2_min,0.02841540345954528,-1.0
2921,lactate_max,sodium_min,0.028400945771376897,-1.0
2546,sodium_min,lactate_max,0.028400945771376897,-1.0
1960,creatinine_min,ventilation_status_noninvasivevent,0.02834370573556453,1.0
4585,ventilation_status_noninvasivevent,creatinine_min,0.02834370573556453,1.0
3995,admission_type_elective,pco2_min,0.02831368663341333,-1.0
3320,pco2_min,admission_type_elective,0.02831368663341333,-1.0
3369,pco2_max,creatinine_min,0.02830690885581947,-1.0
1944,creatinine_min,pco2_max,0.02830690885581947,-1.0
5704,abpm,height_chart,0.028281560122922392,1.0
379,height_chart,abpm,0.028281560122922392,1.0
4631,ventilation_status_noninvasivevent,albumin,0.028278925635491784,-1.0
5456,albumin,ventilation_status_noninvasivevent,0.028278925635491784,-1.0
5271,dobutamine,glucose_min,0.02824693477031605,1.0
2121,glucose_min,dobutamine,0.02824693477031605,1.0
375,height_chart,albumin,0.028230545508263892,1.0
5400,albumin,height_chart,0.028230545508263892,1.0
5628,abpd,height_chart,0.028226276751671813,1.0
378,height_chart,abpd,0.028226276751671813,1.0
4511,ventilation_status_invasivevent,glucose_min,0.028193204685678406,-1.0
2111,glucose_min,ventilation_status_invasivevent,0.028193204685678406,-1.0
94,anchor_age,spo2_max,0.028100617791294448,-1.0
1369,spo2_max,anchor_age,0.028100617791294448,-1.0
1961,creatinine_min,ventilation_status_oxygen,0.0280660074449291,-1.0
4661,ventilation_status_oxygen,creatinine_min,0.0280660074449291,-1.0
4704,ventilation_status_oxygen,vasopressin,0.028042932253690492,-1.0
5229,vasopressin,ventilation_status_oxygen,0.028042932253690492,-1.0
4711,ventilation_status_oxygen,abpm,0.027973376108142246,1.0
5761,abpm,ventilation_status_oxygen,0.027973376108142246,1.0
4554,ventilation_status_invasivevent,milrinone,0.0278804061133964,1.0
5379,milrinone,ventilation_status_invasivevent,0.0278804061133964,1.0
5305,dobutamine,ventilation_status_oxygen,0.027821306147270762,1.0
4705,ventilation_status_oxygen,dobutamine,0.027821306147270762,1.0
2927,lactate_max,magnesium_min,0.02775513675107149,1.0
3002,magnesium_min,lactate_max,0.02775513675107149,1.0
2883,lactate_min,albumin,0.027722259886786144,1.0
5433,albumin,lactate_min,0.027722259886786144,1.0
1179,rr_min,magnesium_min,0.02765786091107168,1.0
2979,magnesium_min,rr_min,0.02765786091107168,1.0
